x,y
0.0019116680,-0.5269487863
0.0019136680,-0.5162273405
0.0019156680,-0.5054243765
0.0019176680,-0.4945416001
0.0019196680,-0.4835807299
0.0019216680,-0.4725434966
0.0019236680,-0.4614316433
0.0019256680,-0.4502469245
0.0019276680,-0.4389911065
0.0019296680,-0.4276659668
0.0019316680,-0.4162732936
0.0019336680,-0.4048148861
0.0019356680,-0.3932925536
0.0019376680,-0.3817081156
0.0019396680,-0.3700634015
0.0019416680,-0.3583602502
0.0019436680,-0.3466005095
0.0019456680,-0.3347860366
0.0019476680,-0.3229186972
0.0019496680,-0.3110003651
0.0019516680,-0.2990329225
0.0019536680,-0.2870182591
0.0019556680,-0.2749582722
0.0019576680,-0.2628548662
0.0019596680,-0.2507099523
0.0019616680,-0.2385254485
0.0019636680,-0.2263032787
0.0019656680,-0.2140453730
0.0019676680,-0.2017536671
0.0019696680,-0.1894301019
0.0019716680,-0.1770766235
0.0019736680,-0.1646951826
0.0019756680,-0.1522877345
0.0019776680,-0.1398562384
0.0019796680,-0.1274026574
0.0019816680,-0.1149289580
0.0019836680,-0.1024371100
0.0019856680,-0.0899290860
0.0019876680,-0.0774068611
0.0019896680,-0.0648724128
0.0019916680,-0.0523277204
0.0019936680,-0.0397747648
0.0019956680,-0.0272155284
0.0019976680,-0.0146519943
0.0019996680,-0.0020861464
0.0020016680,0.0104800308
0.0020036680,0.0230445532
0.0020056680,0.0356054365
0.0020076680,0.0481606973
0.0020096680,0.0607083530
0.0020116680,0.0732464221
0.0020136680,0.0857729248
0.0020156680,0.0982858830
0.0020176680,0.1107833206
0.0020196680,0.1232632643
0.0020216680,0.1357237433
0.0020236680,0.1481627899
0.0020256680,0.1605784399
0.0020276680,0.1729687327
0.0020296680,0.1853317118
0.0020316680,0.1976654248
0.0020336680,0.2099679242
0.0020356680,0.2222372672
0.0020376680,0.2344715163
0.0020396680,0.2466687397
0.0020416680,0.2588270112
0.0020436680,0.2709444110
0.0020456680,0.2830190255
0.0020476680,0.2950489479
0.0020496680,0.3070322788
0.0020516680,0.3189671257
0.0020536680,0.3308516040
0.0020556680,0.3426838369
0.0020576680,0.3544619562
0.0020596680,0.3661841017
0.0020616680,0.3778484226
0.0020636680,0.3894530768
0.0020656680,0.4009962319
0.0020676680,0.4124760650
0.0020696680,0.4238907633
0.0020716680,0.4352385244
0.0020736680,0.4465175563
0.0020756680,0.4577260779
0.0020776680,0.4688623192
0.0020796680,0.4799245217
0.0020816680,0.4909109386
0.0020836680,0.5018198350
0.0020856680,0.5126494882
0.0020876680,0.5233981881
0.0020896680,0.5340642373
0.0020916680,0.5446459516
0.0020936680,0.5551416600
0.0020956680,0.5655497052
0.0020976680,0.5758684434
0.0020996680,0.5860962454
0.0021016680,0.5962314959
0.0021036680,0.6062725946
0.0021056680,0.6162179558
0.0021076680,0.6260660091
0.0021096680,0.6358151993
0.0021116680,0.6454639868
0.0021136680,0.6550108482
0.0021156680,0.6644542757
0.0021176680,0.6737927782
0.0021196680,0.6830248811
0.0021216680,0.6921491263
0.0021236680,0.7011640732
0.0021256680,0.7100682982
0.0021276680,0.7188603951
0.0021296680,0.7275389757
0.0021316680,0.7361026694
0.0021336680,0.7445501240
0.0021356680,0.7528800055
0.0021376680,0.7610909984
0.0021396680,0.7691818063
0.0021416680,0.7771511515
0.0021436680,0.7849977755
0.0021456680,0.7927204393
0.0021476680,0.8003179233
0.0021496680,0.8077890278
0.0021516680,0.8151325731
0.0021536680,0.8223473995
0.0021556680,0.8294323677
0.0021576680,0.8363863590
0.0021596680,0.8432082751
0.0021616680,0.8498970389
0.0021636680,0.8564515940
0.0021656680,0.8628709056
0.0021676680,0.8691539598
0.0021696680,0.8752997645
0.0021716680,0.8813073492
0.0021736680,0.8871757653
0.0021756680,0.8929040861
0.0021776680,0.8984914070
0.0021796680,0.9039368456
0.0021816680,0.9092395422
0.0021836680,0.9143986592
0.0021856680,0.9194133822
0.0021876680,0.9242829191
0.0021896680,0.9290065010
0.0021916680,0.9335833820
0.0021936680,0.9380128394
0.0021956680,0.9422941736
0.0021976680,0.9464267087
0.0021996680,0.9504097921
0.0022016680,0.9542427947
0.0022036680,0.9579251114
0.0022056680,0.9614561605
0.0022076680,0.9648353846
0.0022096680,0.9680622500
0.0022116680,0.9711362471
0.0022136680,0.9740568906
0.0022156680,0.9768237191
0.0022176680,0.9794362960
0.0022196680,0.9818942084
0.0022216680,0.9841970684
0.0022236680,0.9863445122
0.0022256680,0.9883362008
0.0022276680,0.9901718197
0.0022296680,0.9918510790
0.0022316680,0.9933737135
0.0022336680,0.9947394827
0.0022356680,0.9959481711
0.0022376680,0.9969995877
0.0022396680,0.9978935665
0.0022416680,0.9986299663
0.0022436680,0.9992086709
0.0022456680,0.9996295889
0.0022476680,0.9998926538
0.0022496680,0.9999978240
0.0022516680,0.9999450830
0.0022536680,0.9997344390
0.0022556680,0.9993659254
0.0022576680,0.9988396003
0.0022596680,0.9981555469
0.0022616680,0.9973138732
0.0022636680,0.9963147120
0.0022656680,0.9951582212
0.0022676680,0.9938445834
0.0022696680,0.9923740059
0.0022716680,0.9907467212
0.0022736680,0.9889629860
0.0022756680,0.9870230821
0.0022776680,0.9849273158
0.0022796680,0.9826760181
0.0022816680,0.9802695445
0.0022836680,0.9777082749
0.0022856680,0.9749926139
0.0022876680,0.9721229902
0.0022896680,0.9690998570
0.0022916680,0.9659236917
0.0022936680,0.9625949959
0.0022956680,0.9591142952
0.0022976680,0.9554821392
0.0022996680,0.9516991015
0.0023016680,0.9477657795
0.0023036680,0.9436827942
0.0023056680,0.9394507906
0.0023076680,0.9350704367
0.0023096680,0.9305424244
0.0023116680,0.9258674687
0.0023136680,0.9210463077
0.0023156680,0.9160797029
0.0023176680,0.9109684384
0.0023196680,0.9057133215
0.0023216680,0.9003151820
0.0023236680,0.8947748722
0.0023256680,0.8890932671
0.0023276680,0.8832712639
0.0023296680,0.8773097819
0.0023316680,0.8712097625
0.0023336680,0.8649721690
0.0023356680,0.8585979864
0.0023376680,0.8520882212
0.0023396680,0.8454439014
0.0023416680,0.8386660762
0.0023436680,0.8317558159
0.0023456680,0.8247142117
0.0023476680,0.8175423756
0.0023496680,0.8102414400
0.0023516680,0.8028125580
0.0023536680,0.7952569025
0.0023556680,0.7875756668
0.0023576680,0.7797700637
0.0023596680,0.7718413259
0.0023616680,0.7637907054
0.0023636680,0.7556194735
0.0023656680,0.7473289205
0.0023676680,0.7389203557
0.0023696680,0.7303951067
0.0023716680,0.7217545199
0.0023736680,0.7129999596
0.0023756680,0.7041328084
0.0023776680,0.6951544665
0.0023796680,0.6860663516
0.0023816680,0.6768698990
0.0023836680,0.6675665606
0.0023856680,0.6581578058
0.0023876680,0.6486451203
0.0023896680,0.6390300062
0.0023916680,0.6293139818
0.0023936680,0.6194985814
0.0023956680,0.6095853551
0.0023976680,0.5995758681
0.0023996680,0.5894717012
0.0024016680,0.5792744498
0.0024036680,0.5689857243
0.0024056680,0.5586071494
0.0024076680,0.5481403639
0.0024096680,0.5375870207
0.0024116680,0.5269487863
0.0024136680,0.5162273405
0.0024156680,0.5054243765
0.0024176680,0.4945416001
0.0024196680,0.4835807299
0.0024216680,0.4725434966
0.0024236680,0.4614316433
0.0024256680,0.4502469245
0.0024276680,0.4389911065
0.0024296680,0.4276659668
0.0024316680,0.4162732936
0.0024336680,0.4048148861
0.0024356680,0.3932925536
0.0024376680,0.3817081156
0.0024396680,0.3700634015
0.0024416680,0.3583602502
0.0024436680,0.3466005095
0.0024456680,0.3347860366
0.0024476680,0.3229186972
0.0024496680,0.3110003651
0.0024516680,0.2990329225
0.0024536680,0.2870182591
0.0024556680,0.2749582722
0.0024576680,0.2628548662
0.0024596680,0.2507099523
0.0024616680,0.2385254485
0.0024636680,0.2263032787
0.0024656680,0.2140453730
0.0024676680,0.2017536671
0.0024696680,0.1894301019
0.0024716680,0.1770766235
0.0024736680,0.1646951826
0.0024756680,0.1522877345
0.0024776680,0.1398562384
0.0024796680,0.1274026574
0.0024816680,0.1149289580
0.0024836680,0.1024371100
0.0024856680,0.0899290860
0.0024876680,0.0774068611
0.0024896680,0.0648724128
0.0024916680,0.0523277204
0.0024936680,0.0397747648
0.0024956680,0.0272155284
0.0024976680,0.0146519943
0.0024996680,0.0020861464
0.0025016680,-0.0104800308
0.0025036680,-0.0230445532
0.0025056680,-0.0356054365
0.0025076680,-0.0481606973
0.0025096680,-0.0607083530
0.0025116680,-0.0732464221
0.0025136680,-0.0857729248
0.0025156680,-0.0982858830
0.0025176680,-0.1107833206
0.0025196680,-0.1232632643
0.0025216680,-0.1357237433
0.0025236680,-0.1481627899
0.0025256680,-0.1605784399
0.0025276680,-0.1729687327
0.0025296680,-0.1853317118
0.0025316680,-0.1976654248
0.0025336680,-0.2099679242
0.0025356680,-0.2222372672
0.0025376680,-0.2344715163
0.0025396680,-0.2466687397
0.0025416680,-0.2588270112
0.0025436680,-0.2709444110
0.0025456680,-0.2830190255
0.0025476680,-0.2950489479
0.0025496680,-0.3070322788
0.0025516680,-0.3189671257
0.0025536680,-0.3308516040
0.0025556680,-0.3426838369
0.0025576680,-0.3544619562
0.0025596680,-0.3661841017
0.0025616680,-0.3778484226
0.0025636680,-0.3894530768
0.0025656680,-0.4009962319
0.0025676680,-0.4124760650
0.0025696680,-0.4238907633
0.0025716680,-0.4352385244
0.0025736680,-0.4465175563
0.0025756680,-0.4577260779
0.0025776680,-0.4688623192
0.0025796680,-0.4799245217
0.0025816680,-0.4909109386
0.0025836680,-0.5018198350
0.0025856680,-0.5126494882
0.0025876680,-0.5233981881
0.0025896680,-0.5340642373
0.0025916680,-0.5446459516
0.0025936680,-0.5551416600
0.0025956680,-0.5655497052
0.0025976680,-0.5758684434
0.0025996680,-0.5860962454
0.0026016680,-0.5962314959
0.0026036680,-0.6062725946
0.0026056680,-0.6162179558
0.0026076680,-0.6260660091
0.0026096680,-0.6358151993
0.0026116680,-0.6454639868
0.0026136680,-0.6550108482
0.0026156680,-0.6644542757
0.0026176680,-0.6737927782
0.0026196680,-0.6830248811
0.0026216680,-0.6921491263
0.0026236680,-0.7011640732
0.0026256680,-0.7100682982
0.0026276680,-0.7188603951
0.0026296680,-0.7275389757
0.0026316680,-0.7361026694
0.0026336680,-0.7445501240
0.0026356680,-0.7528800055
0.0026376680,-0.7610909984
0.0026396680,-0.7691818063
0.0026416680,-0.7771511515
0.0026436680,-0.7849977755
0.0026456680,-0.7927204393
0.0026476680,-0.8003179233
0.0026496680,-0.8077890278
0.0026516680,-0.8151325731
0.0026536680,-0.8223473995
0.0026556680,-0.8294323677
0.0026576680,-0.8363863590
0.0026596680,-0.8432082751
0.0026616680,-0.8498970389
0.0026636680,-0.8564515940
0.0026656680,-0.8628709056
0.0026676680,-0.8691539598
0.0026696680,-0.8752997645
0.0026716680,-0.8813073492
0.0026736680,-0.8871757653
0.0026756680,-0.8929040861
0.0026776680,-0.8984914070
0.0026796680,-0.9039368456
0.0026816680,-0.9092395422
0.0026836680,-0.9143986592
0.0026856680,-0.9194133822
0.0026876680,-0.9242829191
0.0026896680,-0.9290065010
0.0026916680,-0.9335833820
0.0026936680,-0.9380128394
0.0026956680,-0.9422941736
0.0026976680,-0.9464267087
0.0026996680,-0.9504097921
0.0027016680,-0.9542427947
0.0027036680,-0.9579251114
0.0027056680,-0.9614561605
0.0027076680,-0.9648353846
0.0027096680,-0.9680622500
0.0027116680,-0.9711362471
0.0027136680,-0.9740568906
0.0027156680,-0.9768237191
0.0027176680,-0.9794362960
0.0027196680,-0.9818942084
0.0027216680,-0.9841970684
0.0027236680,-0.9863445122
0.0027256680,-0.9883362008
0.0027276680,-0.9901718197
0.0027296680,-0.9918510790
0.0027316680,-0.9933737135
0.0027336680,-0.9947394827
0.0027356680,-0.9959481711
0.0027376680,-0.9969995877
0.0027396680,-0.9978935665
0.0027416680,-0.9986299663
0.0027436680,-0.9992086709
0.0027456680,-0.9996295889
0.0027476680,-0.9998926538
0.0027496680,-0.9999978240
0.0027516680,-0.9999450830
0.0027536680,-0.9997344390
0.0027556680,-0.9993659254
0.0027576680,-0.9988396003
0.0027596680,-0.9981555469
0.0027616680,-0.9973138732
0.0027636680,-0.9963147120
0.0027656680,-0.9951582212
0.0027676680,-0.9938445834
0.0027696680,-0.9923740059
0.0027716680,-0.9907467212
0.0027736680,-0.9889629860
0.0027756680,-0.9870230821
0.0027776680,-0.9849273158
0.0027796680,-0.9826760181
0.0027816680,-0.9802695445
0.0027836680,-0.9777082749
0.0027856680,-0.9749926139
0.0027876680,-0.9721229902
0.0027896680,-0.9690998570
0.0027916680,-0.9659236917
0.0027936680,-0.9625949959
0.0027956680,-0.9591142952
0.0027976680,-0.9554821392
0.0027996680,-0.9516991015
0.0028016680,-0.9477657795
0.0028036680,-0.9436827942
0.0028056680,-0.9394507906
0.0028076680,-0.9350704367
0.0028096680,-0.9305424244
0.0028116680,-0.9258674687
0.0028136680,-0.9210463077
0.0028156680,-0.9160797029
0.0028176680,-0.9109684384
0.0028196680,-0.9057133215
0.0028216680,-0.9003151820
0.0028236680,-0.8947748722
0.0028256680,-0.8890932671
0.0028276680,-0.8832712639
0.0028296680,-0.8773097819
0.0028316680,-0.8712097625
0.0028336680,-0.8649721690
0.0028356680,-0.8585979864
0.0028376680,-0.8520882212
0.0028396680,-0.8454439014
0.0028416680,-0.8386660762
0.0028436680,-0.8317558159
0.0028456680,-0.8247142117
0.0028476680,-0.8175423756
0.0028496680,-0.8102414400
0.0028516680,-0.8028125580
0.0028536680,-0.7952569025
0.0028556680,-0.7875756668
0.0028576680,-0.7797700637
0.0028596680,-0.7718413259
0.0028616680,-0.7637907054
0.0028636680,-0.7556194735
0.0028656680,-0.7473289205
0.0028676680,-0.7389203557
0.0028696680,-0.7303951067
0.0028716680,-0.7217545199
0.0028736680,-0.7129999596
0.0028756680,-0.7041328084
0.0028776680,-0.6951544665
0.0028796680,-0.6860663516
0.0028816680,-0.6768698990
0.0028836680,-0.6675665606
0.0028856680,-0.6581578058
0.0028876680,-0.6486451203
0.0028896680,-0.6390300062
0.0028916680,-0.6293139818
0.0028936680,-0.6194985814
0.0028956680,-0.6095853551
0.0028976680,-0.5995758681
0.0028996680,-0.5894717012
0.0029016680,-0.5792744498
0.0029036680,-0.5689857243
0.0029056680,-0.5586071494
0.0029076680,-0.5481403639
0.0029096680,-0.5375870207
0.0029116680,-0.5269487863
0.0029136680,-0.5162273405
0.0029156680,-0.5054243765
0.0029176680,-0.4945416001
0.0029196680,-0.4835807299
0.0029216680,-0.4725434966
0.0029236680,-0.4614316433
0.0029256680,-0.4502469245
0.0029276680,-0.4389911065
0.0029296680,-0.4276659668
0.0029316680,-0.4162732936
0.0029336680,-0.4048148861
0.0029356680,-0.3932925536
0.0029376680,-0.3817081156
0.0029396680,-0.3700634015
0.0029416680,-0.3583602502
0.0029436680,-0.3466005095
0.0029456680,-0.3347860367
0.0029476680,-0.3229186972
0.0029496680,-0.3110003651
0.0029516680,-0.2990329225
0.0029536680,-0.2870182591
0.0029556680,-0.2749582722
0.0029576680,-0.2628548662
0.0029596680,-0.2507099523
0.0029616680,-0.2385254485
0.0029636680,-0.2263032787
0.0029656680,-0.2140453730
0.0029676680,-0.2017536671
0.0029696680,-0.1894301019
0.0029716680,-0.1770766235
0.0029736680,-0.1646951826
0.0029756680,-0.1522877345
0.0029776680,-0.1398562384
0.0029796680,-0.1274026574
0.0029816680,-0.1149289580
0.0029836680,-0.1024371100
0.0029856680,-0.0899290860
0.0029876680,-0.0774068611
0.0029896680,-0.0648724128
0.0029916680,-0.0523277204
0.0029936680,-0.0397747648
0.0029956680,-0.0272155284
0.0029976680,-0.0146519943
0.0029988340,-0.0073261937
0.0030000000,-0.0000000000
